,n_vulns,vulns,cvss
./shodan-output/AMHERSTVA.GOV.json,3,"{'CVE-2017-15906', 'CVE-2018-15919', 'CVE-2018-15473'}",15.0
./shodan-output/AMITECOUNTYMS.GOV.json,26,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2017-16943', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523', 'CVE-2017-16944'}",134.39999999999998
./shodan-output/AMSTERDAMNY.GOV.json,0,set(),0.0
./shodan-output/AMTRAKOIG.GOV.json,0,set(),0.0
./shodan-output/ANACORTESWA.GOV.json,0,set(),0.0
./shodan-output/ANCHORAGEAK.GOV.json,10,"{'CVE-2009-1535', 'CVE-2017-7269', 'CVE-2009-2521', 'CVE-2008-1446', 'CVE-2010-1899', 'CVE-2007-1278', 'CVE-2009-4444', 'CVE-2009-3023', 'CVE-2010-1256', 'CVE-2003-1582'}",64.2
./shodan-output/ANCHORIT.GOV.json,0,set(),0.0
./shodan-output/ANDERSONTX.GOV.json,0,set(),0.0
./shodan-output/ANDOVER-NH.GOV.json,0,set(),0.0
./shodan-output/ANDOVERMA.GOV.json,0,set(),0.0
./shodan-output/ANDOVERMN.GOV.json,0,set(),0.0
./shodan-output/ANDROSCOGGINCOUNTYMAINE.GOV.json,0,set(),0.0
./shodan-output/ANGELFIRENM.GOV.json,0,set(),0.0
./shodan-output/ANGELSCAMP.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/ANKENYIOWA.GOV.json,0,set(),0.0
./shodan-output/ANNAPOLISMD.GOV.json,0,set(),0.0
./shodan-output/ANNATEXAS.GOV.json,0,set(),0.0
./shodan-output/ANNETTATX.GOV.json,0,set(),0.0
./shodan-output/ANNISTONAL.GOV.json,0,set(),0.0
./shodan-output/ANNUALCREDITREPORT.GOV.json,0,set(),0.0
./shodan-output/ANOKACOUNTYMN.GOV.json,40,"{'CVE-2011-3368', 'CVE-2012-0883', 'CVE-2013-2249', 'CVE-2012-4557', 'CVE-2017-3167', 'CVE-2011-3348', 'CVE-2014-0231', 'CVE-2011-3607', 'CVE-2011-5000', 'CVE-2016-8612', 'CVE-2011-4327', 'CVE-2010-2068', 'CVE-2012-4558', 'CVE-2017-7668', 'CVE-2010-4478', 'CVE-2017-15906', 'CVE-2011-3192', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2011-4317', 'CVE-2018-15473', 'CVE-2014-1692', 'CVE-2012-2687', 'CVE-2011-0419', 'CVE-2016-4975', 'CVE-2010-1452', 'CVE-2016-10708', 'CVE-2012-0053', 'CVE-2012-3499', 'CVE-2013-1896', 'CVE-2016-0777', 'CVE-2011-3639', 'CVE-2010-4755', 'CVE-2017-3169', 'CVE-2010-5107', 'CVE-2011-4415', 'CVE-2017-7679', 'CVE-2012-0031', 'CVE-2013-1862', 'CVE-2012-0814'}",199.20000000000002
./shodan-output/ANSTASKFORCE.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/ANTIOCHCA.GOV.json,29,"{'CVE-2011-3368', 'CVE-2012-0883', 'CVE-2013-2249', 'CVE-2012-4557', 'CVE-2017-3167', 'CVE-2011-3348', 'CVE-2014-0231', 'CVE-2011-3607', 'CVE-2016-8612', 'CVE-2010-2068', 'CVE-2012-4558', 'CVE-2017-7668', 'CVE-2011-3192', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2011-4317', 'CVE-2012-2687', 'CVE-2011-0419', 'CVE-2016-4975', 'CVE-2010-1452', 'CVE-2012-0053', 'CVE-2012-3499', 'CVE-2013-1896', 'CVE-2011-3639', 'CVE-2017-3169', 'CVE-2011-4415', 'CVE-2017-7679', 'CVE-2012-0031', 'CVE-2013-1862'}",147.1
./shodan-output/ANTIOCHTOWNSHIPIL.GOV.json,0,set(),0.0
./shodan-output/AOA.GOV.json,0,set(),0.0
./shodan-output/AOC.GOV.json,24,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2018-10546', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2018-19518', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2018-19520', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",139.1
./shodan-output/AP.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/APPLEVALLEYUT.GOV.json,0,set(),0.0
./shodan-output/APPLICATIONMANAGER.GOV.json,0,set(),0.0
./shodan-output/APPOMATTOXCOUNTYVA.GOV.json,0,set(),0.0
./shodan-output/APPRENTICESHIP.GOV.json,0,set(),0.0
./shodan-output/APPRENTICESHIPIDAHO.GOV.json,0,set(),0.0
./shodan-output/APPRENTICESHIPS.GOV.json,0,set(),0.0
./shodan-output/AQMD.GOV.json,0,set(),0.0
./shodan-output/AQUINNAH-MA.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/AR.GOV.json,0,set(),0.0
./shodan-output/ARANSASCOUNTYTX.GOV.json,0,set(),0.0
./shodan-output/ARANSASPASSTX.GOV.json,0,set(),0.0
./shodan-output/ARC.GOV.json,0,set(),0.0
./shodan-output/ARCADIA-FL.GOV.json,0,set(),0.0
./shodan-output/ARCADIACA.GOV.json,0,set(),0.0
./shodan-output/ARCHBALDBOROUGHPA.GOV.json,0,set(),0.0
./shodan-output/ARCHDALE-NC.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/ARCHERLODGENC.GOV.json,0,set(),0.0
./shodan-output/ARCHIVES.GOV.json,0,set(),0.0
./shodan-output/ARCOURTS.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/ARCTIC.GOV.json,0,set(),0.0
./shodan-output/ARDOT.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/ARENACCOUNTYMI.GOV.json,0,set(),0.0
./shodan-output/ARIZONA.GOV.json,0,set(),0.0
./shodan-output/ARIZONAJOBCONNECTION.GOV.json,0,set(),0.0
./shodan-output/ARKANSAS.GOV.json,0,set(),0.0
./shodan-output/ARKANSASAG.GOV.json,2,"{'CVE-2017-15906', 'CVE-2018-15919'}",10.0
./shodan-output/ARKANSASCITYKS.GOV.json,0,set(),0.0
./shodan-output/ARKANSASED.GOV.json,51,"{'CVE-2018-10547', 'CVE-2012-3450', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2013-6420', 'CVE-2018-10548', 'CVE-2014-2497', 'CVE-2018-19395', 'CVE-2013-1635', 'CVE-2019-9638', 'CVE-2010-1256', 'CVE-2013-1643', 'CVE-2018-17082', 'CVE-2014-4721', 'CVE-2012-2143', 'CVE-2012-3365', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2013-4248', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2012-6113', 'CVE-2016-7478', 'CVE-2010-3972', 'CVE-2018-10546', 'CVE-2013-2110', 'CVE-2013-1824', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2014-9427', 'CVE-2018-20783', 'CVE-2012-2531', 'CVE-2011-4718', 'CVE-2015-8994', 'CVE-2018-10545', 'CVE-2013-4113', 'CVE-2012-2688', 'CVE-2014-0238', 'CVE-2018-19520', 'CVE-2014-0237', 'CVE-2014-5459', 'CVE-2010-1899', 'CVE-2012-1171', 'CVE-2019-9023', 'CVE-2018-15132', 'CVE-2010-2730', 'CVE-2013-4635', 'CVE-2018-19935'}",288.70000000000005
./shodan-output/ARKLEGAUDIT.GOV.json,0,set(),0.0
./shodan-output/ARLINGTONMA.GOV.json,0,set(),0.0
./shodan-output/ARLINGTONTX.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/ARLINGTONWA.GOV.json,0,set(),0.0
./shodan-output/ARM.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/ARTESIANM.GOV.json,0,set(),0.0
./shodan-output/ARTHUR-IL.GOV.json,0,set(),0.0
./shodan-output/ARTREASURY.GOV.json,16,"{'CVE-2017-15906', 'CVE-2019-0215', 'CVE-2019-0211', 'CVE-2018-17199', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2018-17189', 'CVE-2016-0777', 'CVE-2019-0190', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",80.3
./shodan-output/ARTRS.GOV.json,3,"{'CVE-2017-15906', 'CVE-2018-15919', 'CVE-2018-15473'}",15.0
./shodan-output/ARTS.GOV.json,0,set(),0.0
./shodan-output/AS.GOV.json,16,"{'CVE-2013-2249', 'CVE-2013-6438', 'CVE-2012-3499', 'CVE-2014-0098', 'CVE-2016-8612', 'CVE-2013-1896', 'CVE-2017-3167', 'CVE-2017-3169', 'CVE-2013-1862', 'CVE-2014-0231', 'CVE-2017-7679', 'CVE-2012-4558', 'CVE-2017-7668', 'CVE-2013-5704', 'CVE-2016-4975', 'CVE-2012-2687'}",85.69999999999999
./shodan-output/ASAP.GOV.json,0,set(),0.0
./shodan-output/ASC.GOV.json,0,set(),0.0
./shodan-output/ASHBURNHAM-MA.GOV.json,0,set(),0.0
./shodan-output/ASHBYMA.GOV.json,0,set(),0.0
./shodan-output/ASHEBORONC.GOV.json,0,set(),0.0
./shodan-output/ASHEVILLENC.GOV.json,0,set(),0.0
./shodan-output/ASHGROVEMO.GOV.json,0,set(),0.0
./shodan-output/ASHLANDCITYTN.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/ASHLANDKY.GOV.json,0,set(),0.0
./shodan-output/ASHLANDVA.GOV.json,0,set(),0.0
./shodan-output/ASHVILLEOHIO.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/ASIANPACIFICHERITAGE.GOV.json,0,set(),0.0
./shodan-output/ATHENSTX.GOV.json,0,set(),0.0
./shodan-output/ATHOL-MA.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/ATLANTAGA.GOV.json,0,set(),0.0
./shodan-output/ATLANTISFL.GOV.json,0,set(),0.0
./shodan-output/ATLASALABAMA.GOV.json,0,set(),0.0
./shodan-output/ATTICA-IN.GOV.json,43,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2018-14884', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2018-19935', 'CVE-2019-9022', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-5712', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2011-5000', 'CVE-2019-6977', 'CVE-2011-4327', 'CVE-2018-10549', 'CVE-2018-5711', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2010-4478', 'CVE-2017-15906', 'CVE-2018-10546', 'CVE-2018-7584', 'CVE-2019-9637', 'CVE-2018-15473', 'CVE-2018-14883', 'CVE-2019-9024', 'CVE-2014-1692', 'CVE-2017-9120', 'CVE-2018-19518', 'CVE-2018-20783', 'CVE-2017-12932', 'CVE-2018-10545', 'CVE-2016-10708', 'CVE-2019-9675', 'CVE-2016-0777', 'CVE-2010-4755', 'CVE-2018-14851', 'CVE-2010-5107', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2012-0814'}",236.90000000000003
./shodan-output/ATVSAFETY.GOV.json,0,set(),0.0
./shodan-output/AUBREYTX.GOV.json,0,set(),0.0
./shodan-output/AUBURNMAINE.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/AUBURNNY.GOV.json,0,set(),0.0
./shodan-output/AUBURNWA.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/AUDUBONCOUNTYIA.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/AUGUSTAGA.GOV.json,0,set(),0.0
./shodan-output/AUGUSTAMAINE.GOV.json,0,set(),0.0
./shodan-output/AUGUSTINETRIBE-NSN.GOV.json,37,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2011-5000', 'CVE-2019-6977', 'CVE-2011-4327', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2014-9767', 'CVE-2010-4478', 'CVE-2017-15906', 'CVE-2016-7478', 'CVE-2018-10546', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2018-15473', 'CVE-2019-9024', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2018-20783', 'CVE-2015-8994', 'CVE-2018-10545', 'CVE-2016-10708', 'CVE-2018-19520', 'CVE-2016-0777', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",198.8
./shodan-output/AURORATEXAS.GOV.json,0,set(),0.0
./shodan-output/AUSTELLGA.GOV.json,0,set(),0.0
./shodan-output/AUSTIN.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/AUSTINTEXAS.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/AUSTINTX.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/AVERYCOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/AVIATIONWEATHER.GOV.json,0,set(),0.0
./shodan-output/AVON-MA.GOV.json,0,set(),0.0
./shodan-output/AVONCT.GOV.json,0,set(),0.0
./shodan-output/AVONDALEAZ.GOV.json,0,set(),0.0
./shodan-output/AYUDACONMIBANCO.GOV.json,0,set(),0.0
./shodan-output/AZ-FHSD.GOV.json,1,{'CVE-2019-9787'},6.8
./shodan-output/AZ.GOV.json,0,set(),0.0
./shodan-output/AZ511.GOV.json,0,set(),0.0
./shodan-output/AZ529.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/AZ911.GOV.json,0,set(),0.0
./shodan-output/AZABRC.GOV.json,0,set(),0.0
./shodan-output/AZACTIC.GOV.json,0,set(),0.0
./shodan-output/AZADC.GOV.json,0,set(),0.0
./shodan-output/AZAG.GOV.json,0,set(),0.0
./shodan-output/AZAHCCCS.GOV.json,0,set(),0.0
./shodan-output/AZARTS.GOV.json,0,set(),0.0
./shodan-output/AZASRS.GOV.json,0,set(),0.0
./shodan-output/AZAUDITOR.GOV.json,0,set(),0.0
./shodan-output/AZBN.GOV.json,0,set(),0.0
./shodan-output/AZBOC.GOV.json,0,set(),0.0
./shodan-output/AZBOEC.GOV.json,0,set(),0.0
./shodan-output/AZBORDERTRASH.GOV.json,0,set(),0.0
./shodan-output/AZBOTA.GOV.json,0,set(),0.0
./shodan-output/AZBOXINGANDMMA.GOV.json,0,set(),0.0
./shodan-output/AZBROADBAND.GOV.json,0,set(),0.0
./shodan-output/AZBTR.GOV.json,0,set(),0.0
./shodan-output/AZCANCERCONTROL.GOV.json,0,set(),0.0
./shodan-output/AZCC.GOV.json,0,set(),0.0
./shodan-output/AZCJC.GOV.json,0,set(),0.0
./shodan-output/AZCLEANELECTIONS.GOV.json,0,set(),0.0
./shodan-output/AZCOOP.GOV.json,0,set(),0.0
./shodan-output/AZCORRECTIONS.GOV.json,0,set(),0.0
./shodan-output/AZCOURTDOCS.GOV.json,0,set(),0.0
./shodan-output/AZCOURTS.GOV.json,0,set(),0.0
./shodan-output/AZCVD.GOV.json,0,set(),0.0
./shodan-output/AZDA.GOV.json,0,set(),0.0
./shodan-output/AZDAARS.GOV.json,0,set(),0.0
./shodan-output/AZDC.GOV.json,0,set(),0.0
./shodan-output/AZDCS.GOV.json,0,set(),0.0
./shodan-output/AZDDPC.GOV.json,0,set(),0.0
./shodan-output/AZDEQ.GOV.json,29,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2019-6339', 'CVE-2014-0231', 'CVE-2019-6341', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2018-7602', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-1283', 'CVE-2018-7600', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2019-6338', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",153.89999999999998
./shodan-output/AZDFI.GOV.json,31,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2017-11142', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2018-10546', 'CVE-2017-11143', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2017-11628', 'CVE-2018-19518', 'CVE-2018-20783', 'CVE-2017-11144', 'CVE-2018-10545', 'CVE-2017-12933', 'CVE-2018-19520', 'CVE-2017-7890', 'CVE-2019-9023', 'CVE-2018-15132', 'CVE-2017-11145', 'CVE-2018-19935'}",180.5
./shodan-output/AZDHS.GOV.json,20,"{'CVE-2017-9788', 'CVE-2016-8743', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2018-11763', 'CVE-2016-1546', 'CVE-2017-15715', 'CVE-2016-8740', 'CVE-2018-1333', 'CVE-2016-8612', 'CVE-2016-4975', 'CVE-2017-3167', 'CVE-2017-3169', 'CVE-2017-7679', 'CVE-2018-1283', 'CVE-2019-0211', 'CVE-2016-4979', 'CVE-2018-1312', 'CVE-2017-15710', 'CVE-2017-7668'}",111.89999999999999
./shodan-output/AZDIABETES.GOV.json,0,set(),0.0
./shodan-output/AZDJC.GOV.json,0,set(),0.0
./shodan-output/AZDO.GOV.json,0,set(),0.0
./shodan-output/AZDOA.GOV.json,0,set(),0.0
./shodan-output/AZDOC.GOV.json,0,set(),0.0
./shodan-output/AZDOHS.GOV.json,0,set(),0.0
./shodan-output/AZDOR.GOV.json,0,set(),0.0
./shodan-output/AZDOSH.GOV.json,0,set(),0.0
./shodan-output/AZDOT.GOV.json,0,set(),0.0
./shodan-output/AZDPS.GOV.json,0,set(),0.0
./shodan-output/AZDVS.GOV.json,0,set(),0.0
./shodan-output/AZED.GOV.json,0,set(),0.0
./shodan-output/AZEIN.GOV.json,0,set(),0.0
./shodan-output/AZENVIROKIDS.GOV.json,0,set(),0.0
./shodan-output/AZFTF.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/AZGAMING.GOV.json,0,set(),0.0
./shodan-output/AZGFD.GOV.json,0,set(),0.0
./shodan-output/AZGOHS.GOV.json,0,set(),0.0
./shodan-output/AZGOVERNOR.GOV.json,0,set(),0.0
./shodan-output/AZHEALTH.GOV.json,0,set(),0.0
./shodan-output/AZHIGHERED.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/AZHOUSE.GOV.json,0,set(),0.0
./shodan-output/AZHOUSING.GOV.json,0,set(),0.0
./shodan-output/AZHS.GOV.json,0,set(),0.0
./shodan-output/AZICA.GOV.json,0,set(),0.0
./shodan-output/AZINSURANCE.GOV.json,0,set(),0.0
./shodan-output/AZINVESTOR.GOV.json,0,set(),0.0
./shodan-output/AZJOBCONNECTION.GOV.json,0,set(),0.0
./shodan-output/AZKIDSNEEDU.GOV.json,0,set(),0.0
./shodan-output/AZLAND.GOV.json,0,set(),0.0
./shodan-output/AZLEG.GOV.json,0,set(),0.0
./shodan-output/AZLIBRARY.GOV.json,0,set(),0.0
./shodan-output/AZLINKS.GOV.json,0,set(),0.0
./shodan-output/AZLIQUOR.GOV.json,0,set(),0.0
./shodan-output/AZMAG.GOV.json,0,set(),0.0
./shodan-output/AZMD.GOV.json,0,set(),0.0
./shodan-output/AZMINORITYHEALTH.GOV.json,0,set(),0.0
./shodan-output/AZMYFAMILYBENEFITS.GOV.json,0,set(),0.0
./shodan-output/AZND.GOV.json,0,set(),0.0
./shodan-output/AZOCA.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/AZOSPB.GOV.json,0,set(),0.0
./shodan-output/AZOT.GOV.json,0,set(),0.0
./shodan-output/AZPA.GOV.json,0,set(),0.0
./shodan-output/AZPH.GOV.json,0,set(),0.0
./shodan-output/AZPHARMACY.GOV.json,0,set(),0.0
./shodan-output/AZPOST.GOV.json,0,set(),0.0
./shodan-output/AZPPSE.GOV.json,0,set(),0.0
./shodan-output/AZRACING.GOV.json,0,set(),0.0
./shodan-output/AZRE.GOV.json,0,set(),0.0
./shodan-output/AZRECYCLES.GOV.json,0,set(),0.0
./shodan-output/AZROC.GOV.json,0,set(),0.0
./shodan-output/AZRRA.GOV.json,0,set(),0.0
./shodan-output/AZRUCO.GOV.json,0,set(),0.0
./shodan-output/AZSENATE.GOV.json,0,set(),0.0
./shodan-output/AZSFB.GOV.json,0,set(),0.0
./shodan-output/AZSHARE.GOV.json,0,set(),0.0
./shodan-output/AZSOS.GOV.json,0,set(),0.0
./shodan-output/AZSTATEJOBS.GOV.json,0,set(),0.0
./shodan-output/AZSTATEPARKS.GOV.json,0,set(),0.0
./shodan-output/AZSTATS.GOV.json,0,set(),0.0
./shodan-output/AZSURPLUS.GOV.json,0,set(),0.0
./shodan-output/AZTAXES.GOV.json,0,set(),0.0
./shodan-output/AZTECNM.GOV.json,0,set(),0.0
./shodan-output/AZTRANSPORTATIONBOARD.GOV.json,0,set(),0.0
./shodan-output/AZTREASURER.GOV.json,0,set(),0.0
./shodan-output/AZTREASURY.GOV.json,0,set(),0.0
./shodan-output/AZTURBOCOURT.GOV.json,0,set(),0.0
./shodan-output/AZUI.GOV.json,0,set(),0.0
./shodan-output/AZUITAX.GOV.json,0,set(),0.0
./shodan-output/AZUNCLAIMED.GOV.json,0,set(),0.0
./shodan-output/AZUSACA.GOV.json,0,set(),0.0
./shodan-output/AZWATER.GOV.json,0,set(),0.0
./shodan-output/AZWATERBANK.GOV.json,0,set(),0.0
./shodan-output/AZWIC.GOV.json,0,set(),0.0
./shodan-output/AZWIFA.GOV.json,0,set(),0.0
./shodan-output/AZWPF.GOV.json,0,set(),0.0
./shodan-output/B4WV.GOV.json,0,set(),0.0
./shodan-output/BAAQMD.GOV.json,0,set(),0.0
